"","user","artist","track","rating","gender","age","profession","region","importanceOfMusic","ownArtistMusic","likeArtist"
"171190",44956,45,163,32,"0",34,"Employed 8-29 hours per week","South","1","1",73
"171191",44956,45,164,93,"0",34,"Employed 8-29 hours per week","South","1","1",73
"171201",44958,46,165,50,"1",53,"Other","North","2","0",49
"171202",44958,46,169,46,"1",53,"Other","North","2","0",49
"171203",44958,46,166,47,"1",53,"Other","North","2","0",49
"171204",44958,46,167,48,"1",53,"Other","North","2","0",49
"171205",44958,46,168,52,"1",53,"Other","North","2","0",49
"171206",44959,45,164,64,"1",31,"Employed 30+ hours a week","Midlands","1","1",49
"171207",44959,45,163,41,"1",31,"Employed 30+ hours a week","Midlands","1","1",49
"171226",44963,45,163,32,"1",50,"Self-employed","Midlands","1","1",73
"171227",44963,45,164,8,"1",50,"Self-employed","Midlands","1","1",73
"171228",44963,46,169,48,"1",50,"Self-employed","Midlands","1","0",49
"171229",44963,46,166,50,"1",50,"Self-employed","Midlands","1","0",49
"171230",44963,46,168,9,"1",50,"Self-employed","Midlands","1","0",49
"171231",44963,46,167,49,"1",50,"Self-employed","Midlands","1","0",49
"171245",44967,45,164,69,"1",60,"Retired from full-time employment (30+ hours per week)","North","1","0",49
"171246",44967,46,165,32,"1",60,"Retired from full-time employment (30+ hours per week)","North","1","0",34
"171247",44967,46,166,28,"1",60,"Retired from full-time employment (30+ hours per week)","North","1","0",34
"171248",44967,46,169,26,"1",60,"Retired from full-time employment (30+ hours per week)","North","1","0",34
"171268",44973,46,169,50,"0",63,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",51
"171269",44973,46,167,46,"0",63,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",51
"171270",44973,46,165,26,"0",63,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",51
"171273",44975,45,164,53,"1",44,"Employed 30+ hours a week","North","1","0",32
"171274",44975,46,167,51,"1",44,"Employed 30+ hours a week","North","1","0",30
"171275",44975,46,165,31,"1",44,"Employed 30+ hours a week","North","1","0",30
"171276",44975,46,168,21,"1",44,"Employed 30+ hours a week","North","1","0",30
"171277",44976,45,163,69,"1",56,"Employed 30+ hours a week","Midlands","2","0",29
"171278",44976,45,164,49,"1",56,"Employed 30+ hours a week","Midlands","2","0",29
"171282",44977,45,163,73,"1",30,"Employed 30+ hours a week","Midlands","1","1",91
"171283",44977,45,164,86,"1",30,"Employed 30+ hours a week","Midlands","1","1",91
"171297",44980,45,164,29,"1",56,"Employed 30+ hours a week","North","1","0",11
"171306",44982,46,166,38,"0",32,"Employed 30+ hours a week","South","2","0",20
"171307",44982,46,168,20,"0",32,"Employed 30+ hours a week","South","2","0",20
"171308",44982,46,169,17,"0",32,"Employed 30+ hours a week","South","2","0",20
"171309",44983,45,163,54,"1",41,"Employed 30+ hours a week","Northern Ireland","1","2",72
"171318",44985,45,163,88,"1",50,"Employed 8-29 hours per week","North","2","0",52
"171319",44985,45,164,92,"1",50,"Employed 8-29 hours per week","North","2","0",52
"171320",44985,46,166,94,"1",50,"Employed 8-29 hours per week","North","2","0",34
"171321",44985,46,167,97,"1",50,"Employed 8-29 hours per week","North","2","0",34
"171322",44985,46,168,70,"1",50,"Employed 8-29 hours per week","North","2","0",34
"171323",44985,46,165,98,"1",50,"Employed 8-29 hours per week","North","2","0",34
"171329",44988,45,163,46,"1",29,"Employed 8-29 hours per week","Midlands","2","1",28
"171341",44991,45,163,48,"1",18,"Full-time student","North","2","0",44
"171342",44991,46,168,22,"1",18,"Full-time student","North","2","0",44
"171343",44991,46,169,28,"1",18,"Full-time student","North","2","0",44
"171344",44991,46,166,30,"1",18,"Full-time student","North","2","0",44
"171355",44994,45,164,48,"1",61,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",68
"171356",44994,45,163,43,"1",61,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",68
"171357",44994,46,169,42,"1",61,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",70
"171358",44994,46,166,42,"1",61,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",70
"171359",44994,46,168,16,"1",61,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",70
"171360",44995,45,163,88,"1",51,"Other","Midlands","2","0",50
"171361",44995,45,164,88,"1",51,"Other","Midlands","2","0",50
"171365",44996,45,163,51,"0",54,"Employed 30+ hours a week","South","1","0",49
"171366",44996,46,169,12,"0",54,"Employed 30+ hours a week","South","1","0",30
"171367",44997,45,163,70,"0",19,"Other","North","2","0",66
"171373",44998,45,163,55,"1",48,"Employed 30+ hours a week","North","1","0",31
"171374",44998,45,164,47,"1",48,"Employed 30+ hours a week","North","1","0",31
"171377",44999,45,163,28,"1",40,"Employed 30+ hours a week","North","1","0",32
"171389",45002,45,164,51,"1",27,"Employed 30+ hours a week","South","2","1",32
"171401",45004,45,163,22,"0",42,"Employed 8-29 hours per week","North","1","0",36
"171402",45004,45,164,37,"0",42,"Employed 8-29 hours per week","North","1","0",36
"171406",45005,45,163,5,"1",22,"Full-time student","North","2","0",30
"171414",45007,45,163,10,"1",44,"Employed 30+ hours a week","South","1","1",49
"171415",45007,45,164,49,"1",44,"Employed 30+ hours a week","South","1","1",49
"171416",45007,46,169,12,"1",44,"Employed 30+ hours a week","South","1","0",11
"171417",45007,46,168,9,"1",44,"Employed 30+ hours a week","South","1","0",11
"171418",45008,45,163,31,"0",19,"Full-time student","North","2","0",31
"171419",45008,45,164,33,"0",19,"Full-time student","North","2","0",31
"171429",45010,45,163,13,"1",40,"Employed 30+ hours a week","North","2","0",12
"171430",45010,45,164,4,"1",40,"Employed 30+ hours a week","North","2","0",12
"171433",45011,45,163,26,"0",39,"Employed 30+ hours a week","Midlands","2","1",67
"171434",45011,45,164,91,"0",39,"Employed 30+ hours a week","Midlands","2","1",67
"171439",45012,45,164,49,"0",30,"Employed 30+ hours a week","North","1","1",55
"171440",45012,45,163,29,"0",30,"Employed 30+ hours a week","North","1","1",55
"171452",45015,45,163,50,"1",42,"Employed 30+ hours a week","South","1","1",52
"171453",45015,45,164,76,"1",42,"Employed 30+ hours a week","South","1","1",52
"171454",45015,46,169,37,"1",42,"Employed 30+ hours a week","South","1","0",31
"171455",45015,46,165,14,"1",42,"Employed 30+ hours a week","South","1","0",31
"171456",45015,46,168,39,"1",42,"Employed 30+ hours a week","South","1","0",31
"171465",45018,45,164,35,"1",27,"Employed 30+ hours a week","South","1","0",29
"171466",45018,46,169,48,"1",27,"Employed 30+ hours a week","South","1","0",26
"171467",45018,46,166,41,"1",27,"Employed 30+ hours a week","South","1","0",26
"171468",45018,46,168,54,"1",27,"Employed 30+ hours a week","South","1","0",26
"171469",45018,46,167,48,"1",27,"Employed 30+ hours a week","South","1","0",26
"171475",45020,45,164,42,"1",30,"Employed 30+ hours a week","North","1","0",30
"171476",45020,46,166,46,"1",30,"Employed 30+ hours a week","North","1","0",29
"171477",45020,46,165,16,"1",30,"Employed 30+ hours a week","North","1","0",29
"171478",45020,46,168,3,"1",30,"Employed 30+ hours a week","North","1","0",29
"171479",45021,45,163,52,"1",44,"Employed 30+ hours a week","Midlands","1","1",53
"171484",45022,45,164,90,"0",34,"Employed 8-29 hours per week","South","1","1",51
"171485",45022,45,163,87,"0",34,"Employed 8-29 hours per week","South","1","1",51
"171486",45022,46,165,72,"0",34,"Employed 8-29 hours per week","South","1","0",51
"171487",45022,46,167,70,"0",34,"Employed 8-29 hours per week","South","1","0",51
"171488",45022,46,168,50,"0",34,"Employed 8-29 hours per week","South","1","0",51
"171497",45025,45,164,73,"0",46,"Employed 30+ hours a week","South","2","1",48
"171509",45028,45,164,91,"1",36,"Employed 30+ hours a week","Midlands","1","1",69
"171515",45029,45,163,67,"1",38,"Employed 30+ hours a week","South","1","0",62
"171516",45029,45,164,60,"1",38,"Employed 30+ hours a week","South","1","0",62
"171517",45029,46,169,15,"1",38,"Employed 30+ hours a week","South","1","0",70
"171518",45029,46,165,40,"1",38,"Employed 30+ hours a week","South","1","0",70
"171519",45029,46,166,22,"1",38,"Employed 30+ hours a week","South","1","0",70
"171520",45030,45,164,50,"1",49,"Employed 8-29 hours per week","South","1","1",27
"171521",45030,46,167,10,"1",49,"Employed 8-29 hours per week","South","1","0",6
"171522",45030,46,165,5,"1",49,"Employed 8-29 hours per week","South","1","0",6
"171523",45030,46,168,10,"1",49,"Employed 8-29 hours per week","South","1","0",6
"171532",45033,45,163,88,"0",40,"Employed 30+ hours a week","Northern Ireland","2","1",70
"171537",45034,45,164,48,"0",39,"Full-time housewife / househusband","Midlands","1","0",22
"171538",45034,46,166,30,"0",39,"Full-time housewife / househusband","Midlands","1","0",30
"171539",45034,46,168,26,"0",39,"Full-time housewife / househusband","Midlands","1","0",30
"171551",45037,45,163,47,"1",47,"Employed 30+ hours a week","North","1","1",66
"171556",45038,45,163,50,"1",28,"In unpaid employment (e.g. voluntary work)","Northern Ireland","1","2",68
"171559",45039,45,164,90,"0",30,"Employed 30+ hours a week","Midlands","1","2",73
"171560",45039,45,163,89,"0",30,"Employed 30+ hours a week","Midlands","1","2",73
"171561",45039,46,165,24,"0",30,"Employed 30+ hours a week","Midlands","1","0",57
"171562",45039,46,166,46,"0",30,"Employed 30+ hours a week","Midlands","1","0",57
"171563",45040,45,163,47,"0",30,"Temporarily unemployed","Midlands","2","1",27
"171564",45040,45,164,41,"0",30,"Temporarily unemployed","Midlands","2","1",27
"171567",45041,45,163,70,"0",52,"Employed 30+ hours a week","North","1","0",68
"171568",45041,45,164,71,"0",52,"Employed 30+ hours a week","North","1","0",68
"171569",45041,46,168,70,"0",52,"Employed 30+ hours a week","North","1","0",31
"171570",45041,46,167,70,"0",52,"Employed 30+ hours a week","North","1","0",31
"171571",45041,46,165,48,"0",52,"Employed 30+ hours a week","North","1","0",31
"171572",45042,45,163,78,"1",32,"Employed 30+ hours a week","South","1","2",55
"171573",45042,45,164,80,"1",32,"Employed 30+ hours a week","South","1","2",55
"171577",45043,45,163,51,"1",38,"Employed 30+ hours a week","Midlands","2","1",56
"171582",45044,46,167,51,"0",45,"Employed 8-29 hours per week","Midlands","1","0",11
"171583",45045,45,163,49,"1",43,"Employed 30+ hours a week","Midlands","1","1",50
"171584",45045,46,166,30,"1",43,"Employed 30+ hours a week","Midlands","1","0",27
"171585",45045,46,165,30,"1",43,"Employed 30+ hours a week","Midlands","1","0",27
"171586",45045,46,167,48,"1",43,"Employed 30+ hours a week","Midlands","1","0",27
"171587",45046,45,164,51,"1",25,"Employed 30+ hours a week","North","1","2",50
"171589",45047,45,164,87,"0",50,"Employed 30+ hours a week","South","1","1",71
"171590",45047,45,163,72,"0",50,"Employed 30+ hours a week","South","1","1",71
"171596",45049,45,164,79,"0",44,"Employed 30+ hours a week","Midlands","1","2",76
"171601",45050,45,163,51,"0",27,"Employed 30+ hours a week","South","2","3",24
"171602",45050,46,166,55,"0",27,"Employed 30+ hours a week","South","2","1",31
"171603",45050,46,165,54,"0",27,"Employed 30+ hours a week","South","2","1",31
"171604",45050,46,169,71,"0",27,"Employed 30+ hours a week","South","2","1",31
"171605",45051,45,163,43,"1",24,"Employed 30+ hours a week","South","1","1",38
"171611",45052,45,164,89,"0",33,"Employed 30+ hours a week","South","2","1",55
"171612",45052,45,163,68,"0",33,"Employed 30+ hours a week","South","2","1",55
"171613",45052,46,168,49,"0",33,"Employed 30+ hours a week","South","2","0",22
"171614",45052,46,169,71,"0",33,"Employed 30+ hours a week","South","2","0",22
"171615",45052,46,166,50,"0",33,"Employed 30+ hours a week","South","2","0",22
"171616",45052,46,165,71,"0",33,"Employed 30+ hours a week","South","2","0",22
"171617",45053,45,164,91,"1",37,"Employed 30+ hours a week","Midlands","1","1",50
"171618",45053,45,163,30,"1",37,"Employed 30+ hours a week","Midlands","1","1",50
"171624",45054,45,164,49,"1",33,"Employed 30+ hours a week","Midlands","1","1",49
"171625",45054,45,163,40,"1",33,"Employed 30+ hours a week","Midlands","1","1",49
"171626",45054,46,168,30,"1",33,"Employed 30+ hours a week","Midlands","1","0",33
"171627",45054,46,167,41,"1",33,"Employed 30+ hours a week","Midlands","1","0",33
"171628",45054,46,166,45,"1",33,"Employed 30+ hours a week","Midlands","1","0",33
"171631",45056,45,164,46,"1",35,"Employed 30+ hours a week","Midlands","1","1",25
"171636",45057,45,163,48,"0",58,"Self-employed","South","1","0",49
"171637",45057,45,164,52,"0",58,"Self-employed","South","1","0",49
"171639",45058,45,164,34,"0",34,"Employed 30+ hours a week","South","1","0",30
"171640",45058,45,163,23,"0",34,"Employed 30+ hours a week","South","1","0",30
"171649",45060,46,167,12,"0",16,"Full-time student","North","1","0",29
"171650",45060,46,169,14,"0",16,"Full-time student","North","1","0",29
"171651",45060,46,168,11,"0",16,"Full-time student","North","1","0",29
"171656",45062,45,163,46,"1",54,"Employed 30+ hours a week","South","1","0",36
"171657",45062,45,164,74,"1",54,"Employed 30+ hours a week","South","1","0",36
"171658",45062,46,168,42,"1",54,"Employed 30+ hours a week","South","1","0",39
"171659",45062,46,167,45,"1",54,"Employed 30+ hours a week","South","1","0",39
"171660",45063,45,164,54,"1",30,"Employed 30+ hours a week","South","1","1",58
"171661",45063,46,169,32,"1",30,"Employed 30+ hours a week","South","1","1",60
"171662",45063,46,165,30,"1",30,"Employed 30+ hours a week","South","1","1",60
"171663",45063,46,167,89,"1",30,"Employed 30+ hours a week","South","1","1",60
"171664",45063,46,166,28,"1",30,"Employed 30+ hours a week","South","1","1",60
"171665",45064,45,163,48,"1",18,"Full-time student","North","1","0",45
"171666",45064,46,168,33,"1",18,"Full-time student","North","1","0",43
"171667",45064,46,166,12,"1",18,"Full-time student","North","1","0",43
"171668",45064,46,169,27,"1",18,"Full-time student","North","1","0",43
"171671",45066,45,163,23,"1",31,"Employed 30+ hours a week","South","2","1",41
"171686",45069,45,163,41,"0",24,"Employed 30+ hours a week","South","1","0",21
"171687",45069,45,164,53,"0",24,"Employed 30+ hours a week","South","1","0",21
"171688",45069,46,168,47,"0",24,"Employed 30+ hours a week","South","1","0",2
"171689",45069,46,165,14,"0",24,"Employed 30+ hours a week","South","1","0",2
"171690",45069,46,166,21,"0",24,"Employed 30+ hours a week","South","1","0",2
"171691",45070,45,163,67,"0",50,"Employed 8-29 hours per week","South","1","0",68
"171692",45070,45,164,68,"0",50,"Employed 8-29 hours per week","South","1","0",68
"171701",45073,45,163,11,"0",31,"Self-employed","South","1","1",32
"171702",45073,46,166,28,"0",31,"Self-employed","South","1","1",62
"171703",45073,46,167,15,"0",31,"Self-employed","South","1","1",62
"171704",45073,46,165,30,"0",31,"Self-employed","South","1","1",62
"171705",45073,46,168,15,"0",31,"Self-employed","South","1","1",62
"171706",45073,46,169,40,"0",31,"Self-employed","South","1","1",62
"171707",45074,45,164,49,"1",47,"Self-employed","South","1","0",49
"171711",45075,45,163,31,"0",27,"Employed 30+ hours a week","South","2","0",27
"171712",45075,45,164,31,"0",27,"Employed 30+ hours a week","South","2","0",27
"171723",45078,45,163,31,"1",59,"Employed 30+ hours a week","North","1","1",51
"171724",45078,46,166,32,"1",59,"Employed 30+ hours a week","North","1","0",27
"171725",45078,46,165,31,"1",59,"Employed 30+ hours a week","North","1","0",27
"171737",45081,45,163,51,"0",57,"Retired from full-time employment (30+ hours per week)","North","1","0",47
"171738",45081,45,164,52,"0",57,"Retired from full-time employment (30+ hours per week)","North","1","0",47
"171742",45082,45,164,89,"1",31,"Employed 30+ hours a week","Midlands","2","2",100
"171743",45082,45,163,69,"1",31,"Employed 30+ hours a week","Midlands","2","2",100
"171750",45084,45,163,44,"0",31,"Employed 30+ hours a week","Midlands","1","0",20
"171754",45085,45,164,69,"0",32,"Employed 8-29 hours per week","South","2","2",46
"171761",45087,45,163,30,"0",49,"Self-employed","South","1","0",27
"171762",45087,45,164,31,"0",49,"Self-employed","South","1","0",27
"171766",45089,45,163,86,"1",27,"Employed 30+ hours a week","North","1","2",66
"171767",45089,45,164,100,"1",27,"Employed 30+ hours a week","North","1","2",66
"171778",45092,45,163,12,"0",32,"Employed 30+ hours a week","Midlands","1","0",35
"171792",45095,45,163,39,"1",19,"Full-time student","South","2","1",46
"171793",45095,45,164,26,"1",19,"Full-time student","South","2","1",46
"171798",45096,45,164,53,"0",24,"Full-time student","Midlands","1","0",49
"171799",45096,45,163,49,"0",24,"Full-time student","Midlands","1","0",49
"171822",45101,45,163,30,"0",28,"Self-employed","South","2","0",33
"171823",45101,45,164,31,"0",28,"Self-employed","South","2","0",33
"171824",45101,46,168,43,"0",28,"Self-employed","South","2","0",26
"171825",45101,46,165,26,"0",28,"Self-employed","South","2","0",26
"171826",45101,46,166,32,"0",28,"Self-employed","South","2","0",26
"171829",45103,45,163,51,"0",45,"Employed 30+ hours a week","Midlands","2","0",50
"171841",45106,45,163,83,"1",27,"Employed 30+ hours a week","Midlands","1","2",74
"171845",45107,45,164,50,"1",52,"Employed 30+ hours a week","North","1","1",51
"171846",45107,46,167,29,"1",52,"Employed 30+ hours a week","North","1","0",33
"171847",45107,46,166,28,"1",52,"Employed 30+ hours a week","North","1","0",33
"171848",45107,46,168,30,"1",52,"Employed 30+ hours a week","North","1","0",33
"171849",45107,46,165,45,"1",52,"Employed 30+ hours a week","North","1","0",33
"171854",45109,45,164,50,"1",24,"Employed 30+ hours a week","South","1","0",46
"171855",45109,45,163,65,"1",24,"Employed 30+ hours a week","South","1","0",46
"171859",45110,45,163,32,"0",35,"Employed 8-29 hours per week","Midlands","2","1",51
"171860",45110,46,165,22,"0",35,"Employed 8-29 hours per week","Midlands","2","0",17
"171861",45110,46,166,28,"0",35,"Employed 8-29 hours per week","Midlands","2","0",17
"171862",45110,46,169,47,"0",35,"Employed 8-29 hours per week","Midlands","2","0",17
"171863",45111,45,163,14,"0",38,"Employed 8-29 hours per week","Midlands","1","0",27
"171874",45113,45,164,89,"1",37,"Employed 30+ hours a week","North","2","3",70
"171875",45113,45,163,71,"1",37,"Employed 30+ hours a week","North","2","3",70
"171886",45115,45,163,45,"1",32,"Employed 30+ hours a week","North","1","1",56
"171887",45115,46,165,6,"1",32,"Employed 30+ hours a week","North","1","0",29
"171888",45115,46,168,6,"1",32,"Employed 30+ hours a week","North","1","0",29
"171889",45115,46,169,12,"1",32,"Employed 30+ hours a week","North","1","0",29
"171890",45116,45,164,59,"0",30,"Employed 30+ hours a week","South","1","0",70
"171902",45119,45,164,51,"0",37,"Employed 8-29 hours per week","North","1","1",54
"171903",45119,45,163,49,"0",37,"Employed 8-29 hours per week","North","1","1",54
"171911",45121,45,164,31,"1",42,"Employed 30+ hours a week","North","2","0",8
"171912",45121,45,163,30,"1",42,"Employed 30+ hours a week","North","2","0",8
"171913",45121,46,167,7,"1",42,"Employed 30+ hours a week","North","2","0",7
"171914",45121,46,168,10,"1",42,"Employed 30+ hours a week","North","2","0",7
"171915",45121,46,166,9,"1",42,"Employed 30+ hours a week","North","2","0",7
"171916",45121,46,165,10,"1",42,"Employed 30+ hours a week","North","2","0",7
"171923",45123,46,166,31,"0",40,"Employed 8-29 hours per week","Midlands","1","0",29
"171924",45123,46,167,60,"0",40,"Employed 8-29 hours per week","Midlands","1","0",29
"171925",45123,46,168,12,"0",40,"Employed 8-29 hours per week","Midlands","1","0",29
"171926",45123,46,169,50,"0",40,"Employed 8-29 hours per week","Midlands","1","0",29
"171933",45126,45,164,40,"0",31,"Employed 30+ hours a week","South","1","0",47
"171937",45127,45,163,30,"0",46,"Employed 8-29 hours per week","Midlands","2","2",49
"171938",45127,46,169,11,"0",46,"Employed 8-29 hours per week","Midlands","2","0",4
"171939",45127,46,167,13,"0",46,"Employed 8-29 hours per week","Midlands","2","0",4
"171940",45127,46,165,13,"0",46,"Employed 8-29 hours per week","Midlands","2","0",4
"171941",45128,45,164,59,"0",50,"Full-time housewife / househusband","South","1","1",59
"171942",45128,45,163,41,"0",50,"Full-time housewife / househusband","South","1","1",59
"171943",45128,46,165,41,"0",50,"Full-time housewife / househusband","South","1","0",30
"171944",45128,46,167,41,"0",50,"Full-time housewife / househusband","South","1","0",30
"171945",45129,45,163,61,"1",54,"Employed 8-29 hours per week","South","2","1",71
"171946",45129,46,169,28,"1",54,"Employed 8-29 hours per week","South","2","0",10
"171947",45129,46,166,34,"1",54,"Employed 8-29 hours per week","South","2","0",10
"171948",45130,45,164,71,"0",33,"Full-time housewife / househusband","South","1","1",50
"171949",45130,45,163,33,"0",33,"Full-time housewife / househusband","South","1","1",50
"171952",45131,46,165,51,"0",59,"Employed 30+ hours a week","North","1","0",30
"171953",45131,46,167,51,"0",59,"Employed 30+ hours a week","North","1","0",30
"171954",45131,46,169,31,"0",59,"Employed 30+ hours a week","North","1","0",30
"171959",45133,45,164,49,"0",31,"Temporarily unemployed","South","1","1",49
"171968",45135,45,163,42,"0",39,"Employed 30+ hours a week","Midlands","1","1",57
"171969",45135,46,169,47,"0",39,"Employed 30+ hours a week","Midlands","1","0",27
"171970",45135,46,166,31,"0",39,"Employed 30+ hours a week","Midlands","1","0",27
"171971",45135,46,168,20,"0",39,"Employed 30+ hours a week","Midlands","1","0",27
"171972",45135,46,165,22,"0",39,"Employed 30+ hours a week","Midlands","1","0",27
"171973",45135,46,167,26,"0",39,"Employed 30+ hours a week","Midlands","1","0",27
"171974",45136,45,164,31,"0",37,"Employed 30+ hours a week","Midlands","2","0",29
"171979",45137,45,163,21,"1",48,"Other","North","1","0",12
"171980",45137,45,164,20,"1",48,"Other","North","1","0",12
"171981",45137,46,165,8,"1",48,"Other","North","1","0",11
"171982",45137,46,166,20,"1",48,"Other","North","1","0",11
"171995",45141,45,164,77,"0",30,"Employed 30+ hours a week","South","1","0",26
"171996",45141,45,163,42,"0",30,"Employed 30+ hours a week","South","1","0",26
"171997",45141,46,165,30,"0",30,"Employed 30+ hours a week","South","1","0",4
"171998",45141,46,168,33,"0",30,"Employed 30+ hours a week","South","1","0",4
"171999",45141,46,166,11,"0",30,"Employed 30+ hours a week","South","1","0",4
"172004",45143,46,166,30,"0",64,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",27
"172005",45143,46,165,50,"0",64,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",27
"172006",45143,46,168,50,"0",64,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",27
"172007",45143,46,169,50,"0",64,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",27
"172021",45147,45,163,30,"0",17,"Full-time student","South","2","0",9
"172022",45147,45,164,8,"0",17,"Full-time student","South","2","0",9
"172031",45149,45,163,20,"1",41,"Employed 30+ hours a week","South","1","1",24
"172032",45149,45,164,27,"1",41,"Employed 30+ hours a week","South","1","1",24
"172043",45151,45,163,81,"1",54,"Employed 30+ hours a week","North","1","2",100
"172050",45152,46,169,29,"0",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",28
"172051",45152,46,167,49,"0",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",28
"172052",45152,46,168,11,"0",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",28
"172053",45152,46,166,14,"0",62,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",28
"172058",45154,45,164,68,"0",27,"Employed 30+ hours a week","Midlands","2","0",45
"172059",45154,45,163,9,"0",27,"Employed 30+ hours a week","Midlands","2","0",45
"172060",45154,46,169,48,"0",27,"Employed 30+ hours a week","Midlands","2","0",38
"172061",45154,46,168,30,"0",27,"Employed 30+ hours a week","Midlands","2","0",38
"172075",45158,45,163,42,"0",43,"Employed 30+ hours a week","South","2","1",70
"172076",45158,45,164,61,"0",43,"Employed 30+ hours a week","South","2","1",70
"172077",45158,46,169,48,"0",43,"Employed 30+ hours a week","South","2","0",34
"172078",45158,46,166,55,"0",43,"Employed 30+ hours a week","South","2","0",34
"172079",45158,46,167,53,"0",43,"Employed 30+ hours a week","South","2","0",34
"172080",45159,46,166,12,"1",26,"Self-employed","South","2","0",9
"172081",45159,46,165,10,"1",26,"Self-employed","South","2","0",9
"172082",45159,46,169,10,"1",26,"Self-employed","South","2","0",9
"172083",45159,46,168,10,"1",26,"Self-employed","South","2","0",9
"172093",45162,45,164,66,"0",44,"Employed 30+ hours a week","South","1","1",54
"172094",45162,46,168,11,"0",44,"Employed 30+ hours a week","South","1","0",28
"172095",45162,46,169,26,"0",44,"Employed 30+ hours a week","South","1","0",28
"172096",45162,46,167,16,"0",44,"Employed 30+ hours a week","South","1","0",28
"172097",45162,46,165,26,"0",44,"Employed 30+ hours a week","South","1","0",28
"172105",45165,46,166,74,"0",56,"Full-time housewife / househusband","Midlands","2","0",58
"172106",45165,46,167,68,"0",56,"Full-time housewife / househusband","Midlands","2","0",58
"172107",45166,45,164,75,"0",33,"Full-time housewife / househusband","Midlands","1","2",74
"172116",45169,45,163,42,"0",31,"Employed 30+ hours a week","Northern Ireland","2","1",49
"172117",45169,45,164,70,"0",31,"Employed 30+ hours a week","Northern Ireland","2","1",49
"172126",45171,45,163,28,"0",27,"Employed 8-29 hours per week","South","2","0",28
"172127",45171,45,164,68,"0",27,"Employed 8-29 hours per week","South","2","0",28
"172128",45171,46,165,7,"0",27,"Employed 8-29 hours per week","South","2","0",5
"172129",45171,46,169,33,"0",27,"Employed 8-29 hours per week","South","2","0",5
"172130",45171,46,166,30,"0",27,"Employed 8-29 hours per week","South","2","0",5
"172135",45173,45,163,31,"1",19,"Full-time student","Midlands","2","0",28
"172136",45173,45,164,46,"1",19,"Full-time student","Midlands","2","0",28
"172141",45174,45,163,23,"1",34,"Employed 30+ hours a week","South","2","0",12
"172144",45175,45,163,67,"1",37,"Employed 30+ hours a week","South","1","2",71
"172145",45175,45,164,60,"1",37,"Employed 30+ hours a week","South","1","2",71
"172146",45175,46,166,67,"1",37,"Employed 30+ hours a week","South","1","1",55
"172147",45175,46,165,62,"1",37,"Employed 30+ hours a week","South","1","1",55
"172148",45175,46,167,51,"1",37,"Employed 30+ hours a week","South","1","1",55
"172158",45179,45,163,12,"0",22,"Temporarily unemployed","North","2","1",42
"172159",45179,46,165,11,"0",22,"Temporarily unemployed","North","2","0",16
"172160",45179,46,166,5,"0",22,"Temporarily unemployed","North","2","0",16
"172161",45179,46,169,9,"0",22,"Temporarily unemployed","North","2","0",16
"172162",45180,45,164,95,"0",52,"Other","South","2","3",91
"172166",45181,45,164,47,"0",23,"Employed 30+ hours a week","South","1","0",30
"172167",45181,45,163,37,"0",23,"Employed 30+ hours a week","South","1","0",30
"172173",45183,45,163,54,"0",20,"Temporarily unemployed","South","1","0",30
"172180",45185,45,164,52,"0",19,"Self-employed","Midlands","2","1",27
"172184",45186,45,164,28,"1",50,"Employed 30+ hours a week","Midlands","2","0",13
"172185",45186,46,169,30,"1",50,"Employed 30+ hours a week","Midlands","2","0",28
"172186",45186,46,167,26,"1",50,"Employed 30+ hours a week","Midlands","2","0",28
"172187",45187,45,164,20,"1",30,"Employed 30+ hours a week","Midlands","1","0",51
"172199",45191,45,164,72,"1",32,"Employed 30+ hours a week","Midlands","1","1",29
"172200",45191,45,163,8,"1",32,"Employed 30+ hours a week","Midlands","1","1",29
"172204",45192,45,163,51,"0",62,"Self-employed","Midlands","1","0",28
"172205",45192,45,164,47,"0",62,"Self-employed","Midlands","1","0",28
"172206",45192,46,165,7,"0",62,"Self-employed","Midlands","1","0",52
"172207",45192,46,168,9,"0",62,"Self-employed","Midlands","1","0",52
"172208",45192,46,166,30,"0",62,"Self-employed","Midlands","1","0",52
"172209",45193,45,164,94,"0",42,"Employed 8-29 hours per week","North","1","1",54
"172210",45193,46,169,72,"0",42,"Employed 8-29 hours per week","North","1","0",23
"172211",45193,46,165,89,"0",42,"Employed 8-29 hours per week","North","1","0",23
"172212",45194,45,163,34,"0",24,"Full-time housewife / househusband","South","2","0",49
"172213",45194,45,164,65,"0",24,"Full-time housewife / househusband","South","2","0",49
